wavelength_nm,Dark,Light,Sample
389.3584243061636,1257.3563139724736,1634.8785533523596,1633.8385692214983
389.57201486163103,1256.88432117462,1642.470437507634,1642.1234428024268
389.7855939647715,1259.0142886734047,1651.162804870601,1650.6668124389662
389.999161613147,1255.1543475723263,1658.1591981124898,1658.9626858520526
390.21271780431925,1258.386298255921,1663.6961136245798,1664.1376068878124
390.4262625358504,1256.029334220882,1674.9624417114278,1674.6369466781616
390.63979580530224,1256.9143207168568,1683.9498045730552,1683.55431060791
390.8533176102368,1255.6208404541005,1695.4151296234147,1693.1391643524191
391.066827948216,1256.564826049802,1707.8659396362325,1705.8284707260098
391.28032681680173,1255.1273479843117,1731.4890791702323,1729.779105262755
391.49381421355594,1261.282254066468,1726.97764801026,1725.2471744155932
391.70729013604057,1254.1793624496443,1733.1320541000334,1730.7720901107787
391.9207545818176,1257.4173130416864,1764.0400824737585,1760.389638175966
392.13420754844896,1254.934350929257,1764.6870726013224,1761.910614967343
392.3476490334965,1256.2768304443355,1774.4994228744465,1772.562952423099
392.5610790345223,1254.610855865482,1768.7490106201192,1766.2640485382146
392.77449754908815,1256.5768258666976,1812.4553437042257,1808.0319112014784
392.9879045747561,1256.6798242950438,1784.3962718582134,1780.84282608032
393.2013001090879,1258.3537987518316,1829.0140910339371,1823.766671104432
393.4146841496458,1257.6443095779402,1800.861020622254,1796.0595938873278
393.6280566939915,1257.0903180313126,1833.4665230941825,1829.1660887145983
393.84141773968696,1257.8193069076556,1857.53115589142,1852.6487303924598
394.05476728429414,1257.5883104324312,1862.165585174559,1856.0001792526184
394.26810532537496,1254.9563505935662,1837.1229673004154,1832.9935303115922
394.48143186049145,1256.9568200683623,1881.6847873306262,1875.6228798294035
394.69474688720544,1258.6552941513055,1877.7878467941275,1872.3549296951253
394.9080504030789,1257.7523079299979,1888.6181815338055,1882.9567679214451
395.1213424056738,1254.6838547515874,1928.6260710525567,1920.0422020339936
395.334622892552,1259.0647879028315,1914.5092864608714,1908.4973781967155
395.54789186127545,1255.1553475570659,1940.8613843536427,1932.906005744936
395.76114930940616,1259.072787780764,1936.1894556427042,1928.5230726242096
395.974395234506,1256.155832290649,1955.1281666564885,1947.3112859344508
396.187629634137,1258.5867951965329,1955.5566601180988,1947.1312886810333
396.400852505861,1256.033834152222,1993.07458763122,1983.7137304687506
396.6140638472399,1258.3612986373864,1980.8517741394069,1973.506886215213
